User Name,Title,Rating,Time,Country,Content
Laura Duffau,J'ai acheté un nouveau téléphone suite…,1,12/27/22,FR,"J'ai acheté un nouveau téléphone suite au vol de mon ancien. Je me suis donc rendu chez mon opérateur historique pour acheter un nouvel IPhone. On m'a proposé d'ouvrir un compte orange bank d'y déposer 50€ et que j’aurais le droit à 50€ offerts et que je pourrais récupérer la somme totale. J'ai refusé la carte bancaire premium car je n'en avais pas l'utilité.Quelle déception quand j'ai voulu récupérer la somme et que je n’avais pas bénéficié des 50€ offerts et que j’étais débité de cotisations carte bancaire premium 7.99€, carte bancaire que je n'ai jamais reçue car ils avaient mis une fausse adresse postale alors que j'avais donné les pièces justificatives lors de l'ouverture du compte.Aujourd'hui le service client ne sert qu'aux opérations basiques et à envoyer les réclamations.Orange bank refuse de me rendre ma somme initiale de 50€ en prétextant que j'ai donné une fausse adresse et que j'ai acceptée l'offre premium avec carte bancaire ce qui est faux....... La seule proposition du service client c'est que je passe sur une offre standard et je dois payer pour ça…. J’arrive à un stade où je n'en peux plus mais je compte pas en restant là."
Larnaudie,Satisfaction et compréhension,5,12/27/22,FR,Continuer à envoyer les notifications de débit et crédit en temps réel.
Naïma,Service client parfait,5,12/27/22,RE,Conseillère à l’écoute et très serviable
Falloux,situation catastrophique orange Bank,1,12/27/22,FR,Bon situation catastrophique chez Orange BankJ’ai déposé le 25 octobre un chèque mis à l’encaissement sur le compte est indisponible le même jour￼ mail Orange le 25 octobre￼￼ c’est indisponible pendant 60 jours pour Vérification le chèque sera encaissé sur le compte le 26 décembre Appelle téléphonique cinq réclamation￼￼￼￼ toujours pas disponible sur le compte le 27/12/2022￼la réponse d’Orange bank nous avons transféré votre demande au service concerné vous aurez une réponse sur une dizaine de jours voilà le Service clientèle d’Orange bank C’est De n’importe quoi￼ je ne sais plus quoi faire avec eux￼￼￼￼ malgré que j’ai respecté leur délire jusqu’au bout est toujours courtois au téléphone ￼￼
Roland,Bonne conseillière,5,12/27/22,FR,Bonne Année et bonne santé
Deleau,Efficace et rapide,5,12/27/22,FR,Réponse et disponibilité du prêt avec un intérêt très intéressant
Menibel,Alimentation du livret à taux boosté,5,12/27/22,FR,
ISABELLE Q,Facilité de paiement,5,12/27/22,FR,
Robert,Je n'ai pas d'expérience récente mais…,5,12/27/22,FR,Je n'ai pas d'expérience récente mais pour moi orange banque me sert de tirelire.
March,Pratique,5,12/27/22,FR,Pratique en déplacement pour payer ses déplacements sans risquer de se faire pirater ses comptes
Hay,Transfert d'argent par SMS,5,12/26/22,FR,
Laurent Pauzies,Appli fluide et intuitive.,5,12/26/22,FR,
J.P. GARDE,Chat nul,4,12/26/22,FR,"Chat nul, opérateur parfait !"
Michèle ROCHET,Parfait problème traité rapidement,5,12/26/22,FR,Parfait problème traité rapidement. Merci beaucoup
Cindy,Rien a dire agréable je comprends tout,5,12/26/22,FR,
M bonavita ,Rapidité,5,12/26/22,FR,"Rapidité, bonne prise en compte de mon problème."
David,Implication du conseiller à la résolution de mon pb,5,12/26/22,FR,Implication du conseiller à la résolution de on problème et son efficacité.
Bouzerara,Ergonomie impéccable,5,12/26/22,FR,
Isambert,Service client excellent,5,12/26/22,FR,La qualité de service de cette conseillère qui m'a rassuré car  des anomalies se sont produites sur la gestion du compte.
François,Le conseiller a été très agréable et…,5,12/26/22,FR,Le conseiller a été très agréable et impliqué ces réponses à mes questions étais simple et efficace
Kevin V.,Super,5,12/26/22,FR,Banque qui remplit vraiment toute ses fonctions
Hoareau,Parce que chez Orange tout est bon,5,12/26/22,RE,
David Rodrigo,Bonjour,1,12/25/22,FR,"BonjourImpossible de résilier orange bank.Aucun humain pas de service client en ligne pas de téléphone Pas de réponse au courrier de résiliation.Les frais sont toujours prélevés A fuire , c'est vraiment une banque en ligne qui ne met pas en avant la clientèle.Prochaine étape médiateur bancaire."
Olivier,Simple,5,12/25/22,FR,"Simple, transparence des coûts."
Philippe le Balch,beaucoup de problèmes ..,1,12/25/22,FR,"beaucoup de problèmes ..; délai de virement interminable jusqu'à 6 jours dont 3 ouvrables!  service client aimable , mais sans possibilité d'actions (standardistes) réclamations qui au bout de 3 semaines n'ont aucune réponses.  opérations cb  débitées en double.. remboursées 5 jours plus tard..  bug de l 'appli,etc etc..  bref, de l'amateurisme .et pourtant je suis un fidèle client orange.. tv téléphones internet.. peut etre faut t-il tout résilier pour etre prit au sérieux!"
Blanco Raphaël,Une grande compétence,5,12/24/22,FR,Les choses c'est très bien passé la personne que j'ai eu au téléphone a répondu à toutes mes attentes avec un professionnel et le courtoisie
Vincent,Je ne comJe ne comprenais pas pourquoi le montant du virement demandé était limitéprenais pas pourquoi le…,5,12/24/22,FR,"Le conseillé qui m'a répondu a été rassurant, clair et concis. C'est agréable d'avoir une personne avec la fibre professionnelle."
Cedric,Efficacité,4,12/24/22,FR,Ma demande a été traiter efficacement
Stephanie SALOMON,Réponses à mes questions👍,5,12/24/22,FR,
Buraud,Les détails et les modalités de…Expérience,5,12/24/22,FR,Les détails et les modalités de fonctionnement sont très bien expliqués
Martine Jaffre,Sérieux et rapide,5,12/24/22,FR,
Potentier,Privé,5,12/24/22,FR,Très pratique rapide et bonne équipe de conseillersOrange banque et vraiment génial
Vidaud,Très satisfaite du prêt que j ai fait…,5,12/23/22,FR,Très satisfaite du prêt que j ai fait chez vous
Client,j ai pu faire mes cadeaux de noel avec…,5,12/23/22,FR,j ai pu faire mes cadeaux de noel avec des paiements en plusieurs fois et c 'est genial  merci ab vous d'exister
 Marie ,Très bon service client,5,12/23/22,FR,"Très bon service client, je n’ai pas attendu pour avoir quelqu’un au téléphone, mon problème a été résolu rapidement, l’échange était agréable. Il faudrait plus de services clients comme celui-ci !"
Enguerrand,Personnes très aimable qui à très bien…,5,12/23/22,SE,Personnes très aimable qui à très bien rempli ma demande et à tout fait pour aider et donner des conseils
Jonathan A.,En terme de process et de lenteur dès…,1,12/23/22,IT,"En terme de process et de lenteur dès que vous voulez utiliser votre argent c'est quelque chose.- Dès qu'un paiement dépasse 1000e et quelque, paiement refusé, carte bloquée pour peut être tentative de fraude, SMS pour s'assurer que c'est vous très lent, après avoir reçu un autre SMS ""problème technique"" à chaque paiement haha non c'est juste vous qui êtes des boloss, ils ont une liste de sites web white listés mais ça bloque quand même souvent - Leur Chat Bot est surement le pire tout service et secteur confondu d'internet.. ils en sont content et ce truc n'évolue pas- Un virement dépasse 5000e ? Olala virement ""important"" veuillez attendre jusqu'à 1 semaine qu'il soit executé- Besoin d'augmenter votre plafond de paiement par carte ? Une fois c'est accepté, ensuite non, ensuite oui, ensuite non... ect, ect.Vous aurez à faire à des débiles et des guignols dans le milieu de la prestation bancaire, passez votre cheminJe les appelle 2-3 fois par mois pour qu'ils se bougent  sur plein de questions, résoudre des problèmes plus vite ect. des incapables"
J Manuel SERRE,Orange Banque à Éviter absolument,1,12/24/22,FR,La Reponse de Francis de orange me cnnforte dans ma mauvaise opinion sur Orange banque ! bien sûr qu'il n'y avait pas la provision !! puisque je ne savais pas qu'il y allait avoir fraude !! Adecco et leur équipe ont eté réactifs courtois et humbles ils se sont excusés . Orange a été injoignable et de mauvaise foi et vous le démontrez par votre réponse monsieur Francis ! mais ce n'est rien 20€ pour un établissement mais ces 20€ vont ni vois enrichir ni vous glorifier !!ni améliorer votre image ! pour moi je vais clôturer mon compte et C 'est Terminer !!je vais dire ce que je pense que vous auriez du faire ! un être capable de faire face à la fraude deux avoir l'himilité et le professionalisme de ne pas le facturer de frais !!! car oui je maintiens mon affirmation vous n'aviez pas a débiter ce prélèvement Frauduleux !orange la banque qui sécurisé mieux son Chat que les Comptes clients Et qui repond avec mauvaise foi et aroganceBravo   et merci !Orange Banque me facture 20€de frais pour rejet d'un prélèvement frauduleux ! ils font une faute et en plus m'en facture les frais !ils sont injoignables et ne font qu'accuser réception de vos réclamations sans jamais y répondre efficacement !!mon avis est de ne pas choisir cette Banque et de fermer tous comptes ! c'est ce que je suis en train de faire . apparemment y des  clients plus chanceux je vois des avis 5 étoiles !! pour le moment je me suis fait prelevé 49.87€ le 11/11 je me suis opposé et après remboursement des 49.87€ Orange le facture 20€ de frais   ils sont trop forts !! la securité et le   controle des prélèvement est moins sécurisée que le chat   avec un robot débile !!!
Albert Regan,Facilité d'obtenir la communication et…,5,12/23/22,FR,Facilité d'obtenir la communication et rapidité à résoudre mon problème
Guerin,Conforme aux annonces,4,12/23/22,FR,"Bonnes prestations, simple à utiliser, rapidité / ergonomie OK. Seule réserve, je regrette la disparition des Cartes avec le code de validation variable."
Yao,Après ma demande de prêt,5,12/23/22,FR,
Benadis,Elle a permis de concrétiser mon projet,5,12/23/22,FR,
Pascal pourrat,Trop bien,5,12/23/22,FR,"Facile, instinctive, rapide et efficace. Paiement avec son smartphone et google pay super pratique"
Jordane,Crédit et compte courant,5,12/23/22,FR,"J'avais déjà un crédit chez Orange Bank qui a été conclu si rapidement, que quand j'ai eu besoin d'ouvrir un compte courant rapidement,  je suis allée à cette banque"
Monsieur LOZANO,Orange Bank A FUIR !!!!,1,12/23/22,FR,"Orange Bank A FUIR !!!!!   Impossible je dit bien impossible depuis 1 ans de joindre quiconque ! le chat en ligne hyper nul ça ne répond en rien à ma demande il vous dirige vers ou lui il veut, et le téléphone jamais de conseiller alors il raccroche 1 ANS QUE J'ESSAYE AU MOINS 2 FOIS PAR SEMAINE c'est incroyable !! et aussi plusieurs mail envoyer et réponse au bout de 1 mois voir 2 et tout ça pour ne répondre en rien a ma demande ni même me rappeller !!  1ére et dernière fois pour moi Orange Bank et à tous ceux qui m'entoure."
ginette Magri,communication,5,12/23/22,FR,"impossible de vous joindre par téléphone, mais un répondeur vous propose de vous rappelez avec des horaires différents.génial"
Federbe,Efficacité,5,12/23/22,FR,Bon service client réactif. Ma carte bleu ne fonctionner pas . Souci régler en 20 min
DIDIER SOLLIEC,Faites vous plaisir,5,12/23/22,FR,Pour avoir une trésorerie  ! Sans demande de garantie compliquée !
Gilles VORIMORE,Impossibilité de payer un achat avec…,4,12/23/22,FR,"Impossibilité de payer un achat avec mon mobile avec la nouvelle application et, ce matin aprés vérification de ma carte standard, où tout est correct, je n'ai pas encore réessayé au lecteur habituel de mon magasin favori ."
MR MICHEL BONNOTTE,Parfait,5,12/22/22,FR,Virement par SMS
Christine V,Réception d'argent express,5,12/22/22,FR,"Je pense que ma dernière expérience est quand j'ai reçu le remboursement d'une copine . Suite au SMS, hop mon compte est crédité et sans attendre !!! ça c'est quand même le top!!!"
Corriette,Reactif et service après-vente très…,5,12/22/22,FR,"Reactif et service après-vente très efficace, application très efficace, mais il serait à mon sens opportun de développer les produits pour concurrencer les autres banques en ligne il n'y a pas de suffisamment d'autres produits proposés aux clients en dehors d'un livret d'épargne ou d'un compte courant"
Blandine,Parfait,5,12/22/22,FR,J ai appelé pour un problème de clôture de compte.
Huseyin Demirtas,Bien malgré que mon problème de mail de…,5,12/22/22,FR,Bien malgré que mon problème de mail de parrainage n'ai pas été résolu ):
Stelingis,J'ai été  très bien  renseignée.Très…,5,12/22/22,RE,J'ai été  très bien  renseignée.Très satisfaite du téléphone  que j'ai  pris.
client,Rapidité et rapidité,5,12/22/22,FR,Rapidité et rapidité ! Très polie et sympa
frederique,Conseiller performant,5,12/22/22,FR,Bonne qualité de retour
clienteFaure Patrick,Il yorange a longtemps que je voulait avoir…,5,12/22/22,FR,"Il y a longtemps que je voulait avoir une banque virtuelle et je doit dire que je suis entièrement satisfait,si ce n'est un petit cafouillage pour la carte.merci"
Caquineau,Envoie de doc via ec,2,12/22/22,FR,Impossible d'envoyer doc via espace client service indisponible Comment faire
Sousa De Oliveira,Bonjour,4,12/22/22,FR,"Bonjour, il y a des mois, j'ai fait une demande de changement d'adresse et de numéro de téléphone enregistré, et je n'ai pas eu de réponse"
Berrahel,Trés satisfait par le temps de réponse…,5,12/22/22,FR,Trés satisfait par le temps de réponse du support
